Date, Time, Voltage - Vin(V), Shunt Current(A), Power (W)
20210129,18:32:20,5.11475,0.4275,2.176
20210129,18:32:23,5.11486,0.42860000000000004,2.172
20210129,18:32:25,5.11473,0.4273,2.17
20210129,18:32:27,5.11554,0.4354,2.208
20210129,18:32:29,5.11476,0.42760000000000004,2.17
20210129,18:32:31,5.11478,0.4278,2.17
20210129,18:32:33,5.1155,0.435,2.206
20210129,18:32:35,5.11478,0.4278,2.176
20210129,18:32:37,5.11024,0.4623,2.342
20210129,18:32:39,5.110740000000001,0.42740000000000006,2.166
20210129,18:32:41,5.11475,0.4275,2.17
20210129,18:32:43,5.11553,0.4353,2.208
20210129,18:32:45,5.11479,0.42790000000000006,2.17
20210129,18:32:47,5.11476,0.42760000000000004,2.17
20210129,18:32:49,5.11564,0.4364,2.212
20210129,18:32:51,5.11478,0.4278,2.166
20210129,18:32:53,5.11592,0.43920000000000003,2.228
20210129,18:32:55,5.10263,0.5063,2.56
20210129,18:32:57,5.10268,0.5068,2.566
20210129,18:32:59,5.11552,0.43520000000000003,2.208
20210129,18:33:01,5.102690000000001,0.5069,2.56
20210129,18:33:03,5.11524,0.4324,2.192
20210129,18:33:05,5.10707,0.47070000000000006,2.382
20210129,18:33:07,5.11489,0.42890000000000006,2.17
20210129,18:33:09,5.11553,0.4353,2.208
20210129,18:33:11,5.11475,0.4275,2.17
20210129,18:33:13,5.11473,0.4273,2.176
20210129,18:33:15,5.11554,0.4354,2.208
20210129,18:33:17,5.11474,0.42740000000000006,2.17
20210129,18:33:19,5.11491,0.42910000000000004,2.176
20210129,18:33:21,5.11473,0.4273,2.166
20210129,18:33:23,5.11474,0.42740000000000006,2.17
20210129,18:33:25,5.1155100000000004,0.43510000000000004,2.206
20210129,18:33:27,5.11473,0.4273,2.166
20210129,18:33:29,5.11473,0.4273,2.166
20210129,18:33:31,5.11476,0.42760000000000004,2.17
20210129,18:33:33,5.11472,0.4272,2.166
20210129,18:33:35,5.11552,0.43520000000000003,2.208
20210129,18:33:37,5.11474,0.42740000000000006,2.166
20210129,18:33:39,5.11473,0.4273,2.176
20210129,18:33:41,5.11665,0.4465,2.2640000000000002
20210129,18:33:43,5.11473,0.4273,2.17
20210129,18:33:45,5.11484,0.42840000000000006,2.172
20210129,18:33:47,5.11476,0.42760000000000004,2.17
20210129,18:33:49,5.11474,0.42740000000000006,2.17
20210129,18:33:51,5.11552,0.43520000000000003,2.208
20210129,18:33:53,5.11472,0.4272,2.172
20210129,18:33:55,5.11476,0.42760000000000004,2.17
20210129,18:33:57,5.11549,0.4349,2.206
20210129,18:33:59,5.11473,0.4273,2.172
20210129,18:34:01,5.10812,0.48120000000000007,2.434
20210129,18:34:03,5.11487,0.4287,2.176
20210129,18:34:05,5.102790000000001,0.5079,2.566
20210129,18:34:07,5.11567,0.43670000000000003,2.216
20210129,18:34:09,5.1025100000000005,0.5051,2.552
20210129,18:34:11,5.10285,0.5085,2.57
20210129,18:34:13,5.11075,0.4275,2.166
20210129,18:34:15,5.11484,0.42840000000000006,2.17
20210129,18:34:17,5.11638,0.44380000000000003,2.2520000000000002
20210129,18:34:19,5.11021,0.4621,2.342
20210129,18:34:21,5.11473,0.4273,2.17
20210129,18:34:23,5.11553,0.4353,2.208
20210129,18:34:25,5.11474,0.42740000000000006,2.166
20210129,18:34:27,5.11489,0.42890000000000006,2.176
20210129,18:34:29,5.11473,0.4273,2.166
20210129,18:34:31,5.11473,0.4273,2.17
20210129,18:34:33,5.1155,0.435,2.206
20210129,18:34:35,5.11473,0.4273,2.17
20210129,18:34:37,5.11473,0.42740000000000006,2.166
20210129,18:34:39,5.110760000000001,0.42760000000000004,2.166
20210129,18:34:41,5.11422,0.46220000000000006,2.17
20210129,18:34:43,5.11597,0.43970000000000004,2.232
20210129,18:34:45,5.11473,0.4273,2.166
20210129,18:34:47,5.11473,0.4273,2.17
20210129,18:34:49,5.11597,0.43970000000000004,2.232
20210129,18:34:51,5.11478,0.4278,2.17
20210129,18:34:53,5.11473,0.4275,2.166
20210129,18:34:55,5.11073,0.4273,2.166
20210129,18:34:57,5.11472,0.4272,2.166
20210129,18:34:59,5.11602,0.44020000000000004,2.232
20210129,18:35:01,5.09438,0.4638,2.35
20210129,18:35:03,5.11473,0.4273,2.17
20210129,18:35:05,5.10734,0.4334,2.196
20210129,18:35:07,5.11472,0.4272,2.172
20210129,18:35:09,5.11625,0.4425,2.244
20210129,18:35:11,5.11479,0.42790000000000006,2.17
20210129,18:35:13,5.102790000000001,0.5079,2.562
20210129,18:35:15,5.11557,0.43570000000000003,2.208
20210129,18:35:17,5.102810000000001,0.5081,2.566
20210129,18:35:19,5.11473,0.4273,2.17
20210129,18:35:21,5.11484,0.42840000000000006,2.172
20210129,18:35:23,5.11473,0.4273,2.176
20210129,18:35:25,5.11552,0.43520000000000003,2.208
20210129,18:35:27,5.1107700000000005,0.4277,2.166
20210129,18:35:29,5.11482,0.4282,2.176
20210129,18:35:31,5.11545,0.4345,2.206
20210129,18:35:33,5.11476,0.42760000000000004,2.17
20210129,18:35:35,5.11473,0.4273,2.166
20210129,18:35:37,5.1109100000000005,0.42910000000000004,2.176
20210129,18:35:39,5.10245,0.5045,2.57
20210129,18:35:41,5.102860000000001,0.5086,2.618
20210129,18:35:43,5.11474,0.42740000000000006,2.17
20210129,18:35:45,5.11473,0.4273,2.166
20210129,18:35:47,5.10273,0.4273,2.162
20210129,18:35:49,5.11476,0.42760000000000004,2.17
20210129,18:35:51,5.11487,0.4287,2.208
20210129,18:35:53,5.11476,0.42760000000000004,2.17
20210129,18:35:55,5.11474,0.42740000000000006,2.17
20210129,18:35:57,5.11473,0.4273,2.206
20210129,18:35:59,5.11482,0.4282,2.172
20210129,18:36:01,5.10667,0.46670000000000006,2.582
20210129,18:36:03,5.11473,0.4273,2.166
20210129,18:36:05,5.11474,0.42740000000000006,2.17
20210129,18:36:08,5.11482,0.4282,2.244
20210129,18:36:10,5.11474,0.42740000000000006,2.17
20210129,18:36:12,5.11473,0.4273,2.166
20210129,18:36:14,5.10278,0.5078,2.56
20210129,18:36:16,5.11475,0.4275,2.17
20210129,18:36:18,5.11472,0.4272,2.166
20210129,18:36:20,5.1069,0.429,2.166
20210129,18:36:22,5.1028400000000005,0.5084000000000001,2.57
20210129,18:36:24,5.11037,0.46370000000000006,2.35
20210129,18:36:26,5.10259,0.5059,2.556
20210129,18:36:28,5.11474,0.42740000000000006,2.17
20210129,18:36:30,5.11473,0.4273,2.166
20210129,18:36:32,5.11605,0.4405,2.17
20210129,18:36:34,5.11474,0.42740000000000006,2.17
20210129,18:36:36,5.11806,0.4606,2.336
20210129,18:36:38,5.11473,0.4273,2.166
20210129,18:36:40,5.11473,0.4273,2.166
20210129,18:36:42,5.11592,0.43920000000000003,2.228
20210129,18:36:44,5.11476,0.42760000000000004,2.166
20210129,18:36:46,5.1102300000000005,0.4623,2.34
20210129,18:36:48,5.11476,0.42760000000000004,2.166
20210129,18:36:50,5.11473,0.4273,2.166
20210129,18:36:52,5.11571,0.43710000000000004,2.218
20210129,18:36:54,5.11472,0.4272,2.166
20210129,18:36:56,5.11472,0.4272,2.166
20210129,18:36:58,5.11564,0.4364,2.212
20210129,18:37:00,5.11473,0.4273,2.166
20210129,18:37:02,5.11473,0.4273,2.166
20210129,18:37:04,5.110720000000001,0.4272,2.166
20210129,18:37:06,5.11473,0.4273,2.17
20210129,18:37:08,5.1115,0.435,2.206
20210129,18:37:10,5.11472,0.4272,2.166
20210129,18:37:12,5.11473,0.4273,2.172
20210129,18:37:14,5.111210000000001,0.43210000000000004,2.188
20210129,18:37:16,5.11473,0.4273,2.166
20210129,18:37:18,5.11547,0.42790000000000006,2.206
20210129,18:37:20,5.11483,0.4283,2.172
20210129,18:37:22,5.11472,0.4272,2.166
20210129,18:37:24,5.11552,0.43520000000000003,2.208
20210129,18:37:26,5.11478,0.4278,2.17
20210129,18:37:28,5.1028,0.508,2.576
20210129,18:37:30,5.11082,0.4282,2.17
20210129,18:37:32,5.102740000000001,0.5074000000000001,2.562
20210129,18:37:34,5.11473,0.4273,2.356
20210129,18:37:36,5.11073,0.4273,2.166
20210129,18:37:38,5.11474,0.42740000000000006,2.176
20210129,18:37:40,5.11547,0.43470000000000003,2.206
20210129,18:37:42,5.11495,0.4295,2.18
20210129,18:37:44,5.11473,0.4273,2.17
20210129,18:37:46,5.11073,0.4273,2.166
20210129,18:37:48,5.11477,0.4277,2.17
20210129,18:37:50,5.11473,0.4273,2.206
20210129,18:37:52,5.11473,0.4273,2.166
20210129,18:37:54,5.11472,0.4272,2.176
20210129,18:37:56,5.09541,0.43410000000000004,2.166
20210129,18:37:58,5.11473,0.4273,2.166
20210129,18:38:00,5.11472,0.4272,2.208
20210129,18:38:02,5.10387,0.47870000000000007,2.422
20210129,18:38:04,5.11473,0.4273,2.166
20210129,18:38:06,5.11476,0.42760000000000004,2.206
20210129,18:38:08,5.11473,0.4273,2.166
20210129,18:38:10,5.11475,0.4275,2.166
20210129,18:38:12,5.110810000000001,0.42810000000000004,2.166
20210129,18:38:14,5.10268,0.5068,2.56
20210129,18:38:16,5.11479,0.42790000000000006,2.17
20210129,18:38:18,5.11655,0.4455,2.166
20210129,18:38:20,5.11472,0.4272,2.166
20210129,18:38:22,5.11475,0.4275,2.17
20210129,18:38:24,5.11618,0.4418,2.166
20210129,18:38:26,5.11482,0.4282,2.172
20210129,18:38:28,5.10522,0.45220000000000005,2.34
20210129,18:38:30,5.11478,0.4278,2.17
20210129,18:38:32,5.11472,0.4272,2.166
20210129,18:38:34,5.10285,0.5085,2.556
20210129,18:38:36,5.11474,0.42740000000000006,2.17
20210129,18:38:38,5.102760000000001,0.42760000000000004,2.162
20210129,18:38:40,5.102580000000001,0.5068,2.556
20210129,18:38:42,5.11485,0.4285,2.172
20210129,18:38:44,5.11073,0.4273,2.166
20210129,18:38:46,5.11473,0.4273,2.166
20210129,18:38:48,5.11473,0.4273,2.166
20210129,18:38:50,5.11102,0.47020000000000006,2.336
20210129,18:38:52,5.11482,0.4282,2.172
20210129,18:38:54,5.110760000000001,0.42760000000000004,2.166
20210129,18:38:56,5.11476,0.42760000000000004,2.17
20210129,18:38:58,5.110760000000001,0.42760000000000004,2.17
20210129,18:39:00,5.11544,0.4344,2.166
20210129,18:39:02,5.11664,0.4464,2.2640000000000002
20210129,18:39:04,5.110720000000001,0.4272,2.166
20210129,18:39:06,5.11476,0.42760000000000004,2.17
20210129,18:39:08,5.11478,0.4278,2.17
20210129,18:39:10,5.110720000000001,0.4272,2.166
20210129,18:39:12,5.110740000000001,0.42740000000000006,2.166
20210129,18:39:14,5.11471,0.42710000000000004,2.206
20210129,18:39:16,5.11473,0.4349,2.166
20210129,18:39:18,5.11473,0.4273,2.166
20210129,18:39:20,5.11073,0.4273,2.166
20210129,18:39:22,5.11475,0.4275,2.17
20210129,18:39:24,5.11473,0.4273,2.166
20210129,18:39:26,5.11532,0.43320000000000003,2.17
20210129,18:39:28,5.11472,0.4272,2.166
20210129,18:39:30,5.110720000000001,0.4272,2.18
20210129,18:39:32,5.11472,0.4272,2.166
20210129,18:39:34,5.11473,0.4273,2.166
20210129,18:39:36,5.110720000000001,0.4272,2.166
20210129,18:39:38,5.11475,0.4275,2.17
20210129,18:39:41,5.11471,0.42710000000000004,2.224
20210129,18:39:43,5.102790000000001,0.5074000000000001,2.566
20210129,18:39:45,5.11474,0.42740000000000006,2.17
20210129,18:39:47,5.10263,0.5063,2.56
20210129,18:39:49,5.11474,0.42740000000000006,2.17
20210129,18:39:51,5.11481,0.42810000000000004,2.172
20210129,18:39:53,5.110720000000001,0.4272,2.166
20210129,18:39:55,5.10388,0.4388,2.222
20210129,18:39:57,5.11489,0.42890000000000006,2.242
20210129,18:39:59,5.11475,0.4275,2.17
20210129,18:40:01,5.11471,0.42710000000000004,2.166
20210129,18:40:03,5.110720000000001,0.4272,2.166
20210129,18:40:05,5.111,0.47,2.378
20210129,18:40:07,5.11472,0.4272,2.206
20210129,18:40:09,5.1148,0.43620000000000003,2.17
20210129,18:40:11,5.11472,0.4272,2.166
20210129,18:40:13,5.11089,0.42890000000000006,2.172
20210129,18:40:15,5.11737,0.45370000000000005,2.3000000000000003
20210129,18:40:17,5.11486,0.42860000000000004,2.172
20210129,18:40:19,5.102830000000001,0.5083,2.57
20210129,18:40:21,5.11473,0.4273,2.166
20210129,18:40:23,5.11489,0.42890000000000006,2.238
20210129,18:40:25,5.11476,0.42760000000000004,2.17
20210129,18:40:27,5.11489,0.42890000000000006,2.176
20210129,18:40:29,5.11473,0.4273,2.166
20210129,18:40:31,5.11472,0.4272,2.166
20210129,18:40:33,5.1103,0.463,2.402
20210129,18:40:35,5.1107700000000005,0.4292,2.166
20210129,18:40:37,5.11475,0.4275,2.17
20210129,18:40:39,5.10278,0.5078,2.484
20210129,18:40:41,5.102760000000001,0.5076,2.566
20210129,18:40:43,5.11473,0.4273,2.17
20210129,18:40:45,5.11239,0.4439,2.17
20210129,18:40:47,5.11473,0.4273,2.166
20210129,18:40:49,5.11472,0.4272,2.206
20210129,18:40:51,5.1027700000000005,0.5077,2.566
20210129,18:40:53,5.11473,0.4273,2.166
20210129,18:40:55,5.0959,0.559,2.644
20210129,18:40:57,5.11472,0.4272,2.166
20210129,18:40:59,5.11472,0.4272,2.166
20210129,18:41:01,5.110720000000001,0.4272,2.166
20210129,18:41:03,5.11473,0.4273,2.166
20210129,18:41:05,5.110930000000001,0.4293,2.346
20210129,18:41:07,5.11473,0.4531,2.166
20210129,18:41:09,5.11472,0.4272,2.166
20210129,18:41:11,5.110720000000001,0.4272,2.166
20210129,18:41:13,5.11473,0.4273,2.166
20210129,18:41:15,5.10878,0.44780000000000003,2.31
20210129,18:41:17,5.11473,0.4273,2.166
20210129,18:41:19,5.11472,0.4272,2.166
20210129,18:41:21,5.11475,0.4275,2.192
20210129,18:41:23,5.11472,0.4272,2.166
20210129,18:41:25,5.112380000000001,0.44380000000000003,2.248
20210129,18:41:27,5.110720000000001,0.4272,2.166
20210129,18:41:29,5.11472,0.4272,2.166
20210129,18:41:31,5.11489,0.42890000000000006,2.324
20210129,18:41:33,5.11472,0.4272,2.166
20210129,18:41:35,5.110760000000001,0.42760000000000004,2.17
20210129,18:41:37,5.110740000000001,0.42740000000000006,2.166
20210129,18:41:39,5.11472,0.4272,2.166
20210129,18:41:41,5.11475,0.4275,2.206
20210129,18:41:43,5.110720000000001,0.4272,2.166
20210129,18:41:45,5.11474,0.42740000000000006,2.17
20210129,18:41:47,5.11487,0.4287,2.244
20210129,18:41:49,5.11473,0.4273,2.166
20210129,18:41:51,5.11472,0.4272,2.166
20210129,18:41:53,5.11071,0.42710000000000004,2.166
20210129,18:41:55,5.11235,0.4435,2.248
20210129,18:41:57,5.10278,0.5078,2.562
20210129,18:41:59,5.11473,0.4273,2.166
20210129,18:42:01,5.10791,0.4791,2.422
20210129,18:42:03,5.102620000000001,0.5073,2.556
20210129,18:42:05,5.11476,0.42760000000000004,2.17
20210129,18:42:07,5.11473,0.4273,2.212
20210129,18:42:09,5.10673,0.4273,2.162
20210129,18:42:11,5.11475,0.4275,2.17
20210129,18:42:13,5.11485,0.4285,2.2680000000000002
20210129,18:42:15,5.11408,0.4608,2.336
20210129,18:42:17,5.110740000000001,0.42740000000000006,2.166
20210129,18:42:19,5.11073,0.4273,2.166
20210129,18:42:21,5.11476,0.42760000000000004,2.17
20210129,18:42:23,5.1067,0.507,2.582
20210129,18:42:25,5.10266,0.5066,2.56
20210129,18:42:27,5.110760000000001,0.42760000000000004,2.176
20210129,18:42:29,5.11595,0.4395,2.228
20210129,18:42:31,5.11472,0.4272,2.166
20210129,18:42:33,5.11473,0.4273,2.17
20210129,18:42:35,5.110720000000001,0.4272,2.166
20210129,18:42:37,5.11025,0.4625,2.35
20210129,18:42:39,5.11474,0.42740000000000006,2.228
20210129,18:42:41,5.11475,0.4275,2.17
20210129,18:42:43,5.11472,0.4272,2.176
20210129,18:42:45,5.10836,0.44360000000000005,2.248
20210129,18:42:47,5.11472,0.4272,2.166
20210129,18:42:49,5.11472,0.4272,2.234
20210129,18:42:51,5.110720000000001,0.4272,2.166
20210129,18:42:53,5.110740000000001,0.42740000000000006,2.196
20210129,18:42:55,5.11546,0.43460000000000004,2.206
20210129,18:42:57,5.11491,0.42910000000000004,2.176
20210129,18:42:59,5.11685,0.4485,2.166
20210129,18:43:01,5.10791,0.4791,2.424
20210129,18:43:03,5.111580000000001,0.4358,2.208
20210129,18:43:05,5.103750000000001,0.5175,2.614
20210129,18:43:07,5.110740000000001,0.42740000000000006,2.166
20210129,18:43:09,5.10256,0.5056,2.556
20210129,18:43:11,5.111470000000001,0.43470000000000003,2.202
20210129,18:43:13,5.11472,0.4272,2.172
20210129,18:43:15,5.11085,0.4285,2.208
20210129,18:43:17,5.110760000000001,0.42760000000000004,2.166
20210129,18:43:19,5.11473,0.4273,2.176
20210129,18:43:21,5.1115200000000005,0.43520000000000003,2.206
20210129,18:43:23,5.11472,0.4272,2.166
20210129,18:43:25,5.11235,0.4435,2.2520000000000002
20210129,18:43:27,5.110720000000001,0.4272,2.166
20210129,18:43:30,5.110720000000001,0.4272,2.166
20210129,18:43:32,5.1108400000000005,0.42840000000000006,2.2520000000000002
20210129,18:43:34,5.11075,0.4275,2.166
20210129,18:43:36,5.112360000000001,0.44360000000000005,2.248
20210129,18:43:38,5.112100000000001,0.441,2.234
20210129,18:43:40,5.110720000000001,0.4272,2.166
20210129,18:43:42,5.110720000000001,0.4272,2.166
20210129,18:43:44,5.110720000000001,0.4272,2.166
20210129,18:43:46,5.110740000000001,0.42740000000000006,2.166
20210129,18:43:48,5.110740000000001,0.42740000000000006,2.202
20210129,18:43:50,5.11073,0.4273,2.166
20210129,18:43:52,5.110720000000001,0.4272,2.166
20210129,18:43:54,5.110720000000001,0.4272,2.17
20210129,18:43:56,5.11073,0.4273,2.166
20210129,18:43:58,5.110720000000001,0.4272,2.198
20210129,18:44:00,5.11073,0.4273,2.166
20210129,18:44:02,5.1084700000000005,0.4847,2.452
20210129,18:44:04,5.1116,0.436,2.212
20210129,18:44:06,5.11073,0.4273,2.166
20210129,18:44:08,5.110740000000001,0.42740000000000006,2.196
20210129,18:44:10,5.11071,0.42710000000000004,2.166
20210129,18:44:12,5.10263,0.5063,2.56
20210129,18:44:14,5.11073,0.4273,2.212
20210129,18:44:16,5.10657,0.5061,2.556
20210129,18:44:18,5.11078,0.4278,2.17
20210129,18:44:20,5.1074,0.434,2.378
20210129,18:44:22,5.110720000000001,0.4272,2.166
20210129,18:44:24,5.110720000000001,0.4272,2.166
20210129,18:44:26,5.11073,0.4273,2.166
20210129,18:44:28,5.102830000000001,0.5083,2.57
20210129,18:44:30,5.110720000000001,0.4272,2.206
20210129,18:44:32,5.110720000000001,0.4272,2.166
20210129,18:44:34,5.110950000000001,0.4295,2.176
20210129,18:44:36,5.10839,0.4439,2.244
20210129,18:44:38,5.11073,0.4273,2.166
20210129,18:44:40,5.11075,0.4275,2.216
20210129,18:44:42,5.1102,0.462,2.34
20210129,18:44:44,5.11073,0.4273,2.166
20210129,18:44:46,5.11235,0.4435,2.2880000000000003
20210129,18:44:48,5.110720000000001,0.4272,2.166
20210129,18:44:50,5.110720000000001,0.4272,2.166
20210129,18:44:52,5.1109100000000005,0.42910000000000004,2.166
20210129,18:44:54,5.110720000000001,0.4272,2.166
20210129,18:44:56,5.11087,0.4287,2.278
20210129,18:44:58,5.110720000000001,0.4272,2.166
20210129,18:45:00,5.110720000000001,0.4272,2.166
20210129,18:45:02,5.11073,0.4273,2.192
20210129,18:45:04,5.1107700000000005,0.4277,2.166
20210129,18:45:06,5.11073,0.4273,2.188
20210129,18:45:08,5.110740000000001,0.42740000000000006,2.166
20210129,18:45:10,5.110720000000001,0.4272,2.166
20210129,18:45:12,5.110720000000001,0.4272,2.206
20210129,18:45:14,5.11073,0.4273,2.166
20210129,18:45:16,5.110740000000001,0.42740000000000006,2.166
20210129,18:45:18,5.10282,0.5082000000000001,2.572
20210129,18:45:20,5.110760000000001,0.42760000000000004,2.166
20210129,18:45:22,5.110720000000001,0.4272,2.206
20210129,18:45:24,5.10263,0.5063,2.56
20210129,18:45:26,5.11073,0.4273,2.166
20210129,18:45:28,5.11073,0.4273,2.208
20210129,18:45:30,5.110760000000001,0.42760000000000004,2.166
20210129,18:45:32,5.110720000000001,0.4272,2.166
20210129,18:45:34,5.11075,0.4273,2.166
20210129,18:45:36,5.11075,0.4275,2.166
20210129,18:45:38,5.110720000000001,0.4272,2.202
20210129,18:45:40,5.1028400000000005,0.5084000000000001,2.57
20210129,18:45:42,5.110740000000001,0.42740000000000006,2.166
20210129,18:45:44,5.11073,0.4273,2.176
20210129,18:45:46,5.11472,0.4272,2.166
20210129,18:45:48,5.11073,0.4273,2.202
20210129,18:45:50,5.110720000000001,0.4272,2.166
20210129,18:45:52,5.110760000000001,0.42760000000000004,2.17
20210129,18:45:54,5.110720000000001,0.4272,2.202
20210129,18:45:56,5.110790000000001,0.42790000000000006,2.17
20210129,18:45:58,5.110720000000001,0.4272,2.166
20210129,18:46:00,5.11071,0.42710000000000004,2.166
20210129,18:46:02,5.11473,0.4273,2.166
20210129,18:46:04,5.11472,0.4272,2.206
20210129,18:46:06,5.11073,0.4273,2.166
20210129,18:46:08,5.11472,0.4272,2.166
20210129,18:46:10,5.11568,0.4272,2.216
20210129,18:46:12,5.11472,0.4272,2.166
20210129,18:46:14,5.11472,0.4272,2.166
20210129,18:46:16,5.102740000000001,0.42740000000000006,2.162
20210129,18:46:18,5.11472,0.4272,2.166
20210129,18:46:20,5.11471,0.42710000000000004,2.208
20210129,18:46:22,5.11471,0.42710000000000004,2.166
20210129,18:46:24,5.0981700000000005,0.5417000000000001,2.726
20210129,18:46:26,5.10282,0.5082000000000001,2.57
20210129,18:46:28,5.10665,0.5065,2.562
20210129,18:46:30,5.11871,0.42710000000000004,2.212
20210129,18:46:32,5.110720000000001,0.4272,2.166
20210129,18:46:34,5.1147,0.427,2.166
20210129,18:46:36,5.1147,0.427,2.232
20210129,18:46:38,5.11472,0.4272,2.166
20210129,18:46:40,5.10273,0.5073,2.566
20210129,18:46:42,5.11071,0.42710000000000004,2.166
20210129,18:46:44,5.11471,0.42710000000000004,2.166
20210129,18:46:46,5.114190000000001,0.46190000000000003,2.228
20210129,18:46:48,5.11471,0.42710000000000004,2.166
20210129,18:46:50,5.11871,0.42710000000000004,2.176
20210129,18:46:52,5.1112,0.432,2.188
20210129,18:46:54,5.1187000000000005,0.427,2.166
20210129,18:46:56,5.1147,0.427,2.202
20210129,18:46:58,5.1147,0.427,2.166
20210129,18:47:00,5.1148,0.428,2.166
20210129,18:47:02,5.11948,0.4275,2.208
20210129,18:47:04,5.11485,0.4285,2.172
20210129,18:47:06,5.11471,0.42710000000000004,2.166
20210129,18:47:08,5.11471,0.42710000000000004,2.166
20210129,18:47:10,5.11471,0.42710000000000004,2.166
20210129,18:47:13,5.1187000000000005,0.427,2.206
20210129,18:47:15,5.11071,0.42710000000000004,2.166
20210129,18:47:17,5.1187000000000005,0.427,2.166
20210129,18:47:19,5.115,0.43,2.254
20210129,18:47:21,5.1187000000000005,0.427,2.166
20210129,18:47:23,5.11474,0.42740000000000006,2.17
20210129,18:47:25,5.11485,0.4285,2.166
20210129,18:47:27,5.11469,0.42690000000000006,2.166
20210129,18:47:29,5.11871,0.42710000000000004,2.216
20210129,18:47:31,5.118690000000001,0.42690000000000006,2.166
20210129,18:47:33,5.10275,0.5075,2.566
20210129,18:47:35,5.11089,0.42890000000000006,2.162
20210129,18:47:37,5.10671,0.5071,2.562
20210129,18:47:39,5.118740000000001,0.42740000000000006,2.212
20210129,18:47:41,5.1147,0.42710000000000004,2.166
20210129,18:47:43,5.118690000000001,0.42690000000000006,2.166
20210129,18:47:45,5.11485,0.4285,2.31
20210129,18:47:47,5.11871,0.42710000000000004,2.17
20210129,18:47:49,5.11871,0.42710000000000004,2.17
20210129,18:47:51,5.11546,0.43460000000000004,2.166
20210129,18:47:53,5.1187000000000005,0.427,2.166
20210129,18:47:55,5.118720000000001,0.4272,2.17
20210129,18:47:57,5.11545,0.4345,2.17
20210129,18:47:59,5.11873,0.4273,2.17
20210129,18:48:01,5.120380000000001,0.44380000000000003,2.196
20210129,18:48:03,5.11873,0.4273,2.17
20210129,18:48:05,5.1187000000000005,0.427,2.166
20210129,18:48:07,5.11487,0.4287,2.34
20210129,18:48:09,5.1187000000000005,0.427,2.166
20210129,18:48:11,5.1196,0.436,2.212
20210129,18:48:13,5.121180000000001,0.45180000000000003,2.17
20210129,18:48:15,5.118690000000001,0.42690000000000006,2.166
20210129,18:48:17,5.11469,0.42690000000000006,2.166
20210129,18:48:19,5.1194500000000005,0.4345,2.17
20210129,18:48:21,5.11871,0.42710000000000004,2.17
20210129,18:48:23,5.11485,0.4285,2.166
20210129,18:48:25,5.1187000000000005,0.428,2.166
20210129,18:48:27,5.119400000000001,0.434,2.202
20210129,18:48:29,5.11083,0.4683,2.336
20210129,18:48:31,5.11873,0.4273,2.17
20210129,18:48:33,5.1188400000000005,0.42840000000000006,2.176
20210129,18:48:35,5.118690000000001,0.42690000000000006,2.166
20210129,18:48:37,5.1187000000000005,0.427,2.166
20210129,18:48:39,5.120290000000001,0.4429,2.248
20210129,18:48:41,5.10683,0.5083,2.566
20210129,18:48:43,5.11887,0.4287,2.176
20210129,18:48:45,5.10673,0.5073,2.562
20210129,18:48:47,5.118690000000001,0.42690000000000006,2.166
20210129,18:48:49,5.1187000000000005,0.427,2.166
20210129,18:48:51,5.114140000000001,0.46140000000000003,2.162
20210129,18:48:53,5.1188400000000005,0.42840000000000006,2.176
20210129,18:48:55,5.1195,0.435,2.208
20210129,18:48:57,5.1188,0.428,2.166
20210129,18:48:59,5.1187000000000005,0.427,2.166
20210129,18:49:01,5.118720000000001,0.4272,2.166
20210129,18:49:03,5.1187000000000005,0.427,2.166
20210129,18:49:05,5.11955,0.4355,2.212
20210129,18:49:07,5.118690000000001,0.42690000000000006,2.17
20210129,18:49:09,5.11871,0.42710000000000004,2.17
20210129,18:49:11,5.1196600000000005,0.43660000000000004,2.216
20210129,18:49:13,5.1187000000000005,0.427,2.166
20210129,18:49:15,5.1187000000000005,0.427,2.166
20210129,18:49:17,5.118720000000001,0.4272,2.166
20210129,18:49:19,5.118690000000001,0.42690000000000006,2.166
20210129,18:49:21,5.12398,0.4798,2.434
20210129,18:49:23,5.1187000000000005,0.427,2.166
20210129,18:49:25,5.118690000000001,0.42690000000000006,2.166
20210129,18:49:27,5.119230000000001,0.4323,2.196
20210129,18:49:29,5.118690000000001,0.42690000000000006,2.166
20210129,18:49:31,5.11901,0.43010000000000004,2.182
20210129,18:49:33,5.11873,0.4273,2.166
20210129,18:49:35,5.1188400000000005,0.42690000000000006,2.176
20210129,18:49:37,5.119440000000001,0.4344,2.206
20210129,18:49:39,5.118690000000001,0.42690000000000006,2.166
20210129,18:49:41,5.1187000000000005,0.427,2.166
20210129,18:49:43,5.1187000000000005,0.427,2.166
20210129,18:49:45,5.118690000000001,0.42690000000000006,2.166
20210129,18:49:47,5.10689,0.5089,2.572
20210129,18:49:49,5.118720000000001,0.4272,2.176
20210129,18:49:51,5.118690000000001,0.42690000000000006,2.166
20210129,18:49:53,5.10678,0.5078,2.566
20210129,18:49:55,5.118690000000001,0.42690000000000006,2.166
20210129,18:49:57,5.118970000000001,0.4297,2.182
20210129,18:49:59,5.118690000000001,0.42690000000000006,2.166
20210129,18:50:01,5.118690000000001,0.427,2.166
20210129,18:50:03,5.1195900000000005,0.4359,2.212
20210129,18:50:05,5.1187000000000005,0.427,2.166
20210129,18:50:07,5.118880000000001,0.4288,2.176
